id;genero;nome
7949;male  ;Cunha                  
7950;male  ;Souza                  
7951;female;Souza                  
7952;female;Pinto                  
7953;male  ;Azevedo                
7954;male  ;Costa                  
7955;male  ;Silva                  
7956;female;Ribeiro                
7957;male  ;Barbosa                
7958;female;Alves                  
7959;male  ;Gomes                  
7960;female;Ferreira               
7961;male  ;Fernandes              
7962;female;Costa                  
7963;male  ;Carvalho               
7964;male  ;Almeida                
7965;male  ;Correia                
7966;male  ;Pinto                  
7967;male  ;Ribeiro                
7968;female;Azevedo                
7969;male  ;Sousa                  
7970;female;Cunha                  
7971;male  ;Ribeiro                
7972;female;Fernandes              
7973;male  ;Ferreira               
7974;male  ;Oliveira               
7975;female;Pereira                
7976;female;Alves                  
7977;male  ;Lima                   
7978;female;Barbosa                
7979;male  ;Sousa                  
7980;male  ;Gomes                  
7981;male  ;Almeida                
7982;male  ;Rocha                  
7983;female;Castro                 
7984;female;Alves                  
7985;male  ;Martins                
7986;female;Ribeiro                
7987;male  ;Souza                  
7988;male  ;Barros                 
7989;female;Goncalves              
7990;male  ;Pereira                
7991;female;Pereira                
7992;male  ;Correia                
7993;male  ;Rocha                  
7994;male  ;Silva                  
7995;male  ;Barbosa                
7996;male  ;Souza                  
7997;male  ;Castro                 
7998;male  ;Fernandes              
7999;male  ;Azevedo                
8000;female;Sousa                  
8001;female;Ferreira               
8002;male  ;Rodrigues              
8003;male  ;Oliveira               
8004;male  ;Pereira                
8005;male  ;Correia                
8006;female;Castro                 
8007;female;Cavalcanti             
8008;male  ;Cavalcanti             
8009;female;Rocha                  
8010;female;Sousa                  
8011;female;Martins                
8012;female;Costa                  
8013;female;Pinto                  
8014;female;Goncalves              
8015;female;Azevedo                
8016;male  ;Goncalves              
8017;male  ;Ferreira               
8018;male  ;Silva                  
8019;male  ;Cardoso                
8020;female;Melo                   
8021;male  ;Rocha                  
8022;male  ;Oliveira               
8023;male  ;Cunha                  
8024;male  ;Silva                  
8025;male  ;Gomes                  
8026;female;Carvalho               
8027;male  ;Azevedo                
8028;male  ;Cardoso                
8029;female;Rocha                  
8030;male  ;Goncalves              
8031;female;Cardoso                
8032;female;Souza                  
8033;female;Carvalho               
8034;female;Barros                 
8035;female;Almeida                
8036;female;Azevedo                
8037;male  ;Pinto                  
8038;male  ;Gomes                  
8039;female;Costa                  
8040;male  ;Martins                
8041;male  ;Fernandes              
8042;male  ;Sousa                  
8043;female;Pinto                  
8044;male  ;Silva                  
8045;female;Cavalcanti             
8046;female;Castro                 
8047;female;Lima                   
8048;female;Dias                   
8049;female;Pinto                  
8050;female;Almeida                
8051;male  ;Correia                
8052;female;Melo                   
8053;female;Oliveira               
8054;male  ;Alves                  
8055;female;Pinto                  
8056;male  ;Cunha                  
8057;female;Cavalcanti             
